product_id,segment,category,sub_category,product_name,row_number
OFF-BI-10001525,Consumer,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1
OFF-BI-10002160,Home Office,Office Supplies,Binders,Acco Hanging Data Binders,1
OFF-BI-10002225,Home Office,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",1
OFF-BI-10002706,Consumer,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,1
OFF-BI-10002897,Home Office,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",1
OFF-BI-10003708,Consumer,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",1
OFF-BI-10003982,Corporate,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,1
OFF-BI-10004001,Consumer,Office Supplies,Binders,GBC Recycled VeloBinder Covers,1
OFF-BI-10004141,Consumer,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1
OFF-BI-10004330,Consumer,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",1
OFF-BI-10004390,Consumer,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,1
OFF-BI-10004728,Corporate,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,1
OFF-FA-10000621,Consumer,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",1
OFF-FA-10002676,Home Office,Office Supplies,Fasteners,Colored Push Pins,1
OFF-FA-10003472,Consumer,Office Supplies,Fasteners,Bagged Rubber Bands,1
OFF-FA-10004395,Home Office,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,1
OFF-LA-10000305,Corporate,Office Supplies,Labels,Avery 495,1
OFF-LA-10001771,Consumer,Office Supplies,Labels,Avery 513,1
OFF-LA-10002312,Home Office,Office Supplies,Labels,Avery 490,1
OFF-LA-10004178,Consumer,Office Supplies,Labels,Avery 491,1
OFF-PA-10000029,Home Office,Office Supplies,Paper,Xerox 224,1
OFF-PA-10000061,Corporate,Office Supplies,Paper,Xerox 205,1
OFF-PA-10000241,Consumer,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",1
OFF-PA-10000520,Corporate,Office Supplies,Paper,Xerox 201,1
OFF-PA-10000552,Consumer,Office Supplies,Paper,Xerox 200,1
OFF-PA-10000605,Consumer,Office Supplies,Paper,Xerox 1950,1
OFF-PA-10001293,Corporate,Office Supplies,Paper,Xerox 1946,1
OFF-PA-10001497,Consumer,Office Supplies,Paper,Xerox 1914,1
OFF-PA-10001560,Home Office,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",1
OFF-PA-10001685,Corporate,Office Supplies,Paper,Easy-staple paper,1
OFF-PA-10002250,Corporate,Office Supplies,Paper,Things To Do Today Pad,1
OFF-PA-10002586,Consumer,Office Supplies,Paper,Xerox 1970,1
OFF-PA-10002689,Consumer,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),1
OFF-PA-10003543,Consumer,Office Supplies,Paper,Xerox 1985,1
OFF-PA-10004971,Consumer,Office Supplies,Paper,Xerox 196,1
OFF-PA-10004983,Consumer,Office Supplies,Paper,Xerox 23,1
OFF-ST-10000649,Consumer,Office Supplies,Storage,Hanging Personal Folder File,1
OFF-ST-10001097,Consumer,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,1
OFF-ST-10001476,Consumer,Office Supplies,Storage,Steel Personal Filing/Posting Tote,1
OFF-ST-10001496,Corporate,Office Supplies,Storage,Standard Rollaway File with Lock,1
OFF-ST-10002352,Consumer,Office Supplies,Storage,Iris Project Case,1
OFF-ST-10004459,Corporate,Office Supplies,Storage,Tennsco Single-Tier Lockers,1
OFF-SU-10000151,Corporate,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,1
TEC-AC-10000397,Consumer,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",1
TEC-AC-10001114,Consumer,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,1
TEC-AC-10001266,Consumer,Technology,Accessories,Memorex Micro Travel Drive 8 GB,1
TEC-AC-10001445,Home Office,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,1
TEC-AC-10001465,Home Office,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,1
TEC-AC-10003832,Consumer,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,1
TEC-AC-10004227,Corporate,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,1
TEC-CO-10002095,Corporate,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1
TEC-MA-10001148,Home Office,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1
TEC-MA-10001695,Home Office,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,1
TEC-MA-10003176,Home Office,Technology,Machines,Okidata B400 Printer,1
TEC-PH-10000038,Consumer,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,1
TEC-PH-10000730,Corporate,Technology,Phones,Samsung Galaxy S4 Active,1
TEC-PH-10001619,Consumer,Technology,Phones,LG G3,1
TEC-PH-10003357,Corporate,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,1
TEC-PH-10004080,Home Office,Technology,Phones,Avaya 5410 Digital phone,1
TEC-PH-10004536,Consumer,Technology,Phones,Avaya 5420 Digital phone,1
TEC-PH-10004667,Consumer,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,1
FUR-BO-10000112,Corporate,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",1
FUR-BO-10002916,Home Office,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1
FUR-BO-10004218,Consumer,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1
FUR-CH-10002774,Corporate,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",1
FUR-CH-10002965,Corporate,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1
FUR-CH-10003606,Corporate,Furniture,Chairs,SAFCO Folding Chair Trolley,1
FUR-CH-10004853,Corporate,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1
FUR-CH-10004886,Corporate,Furniture,Chairs,Bevis Steel Folding Chairs,1
FUR-FU-10000010,Corporate,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1
FUR-FU-10000073,Consumer,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,1
FUR-FU-10000576,Home Office,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1
FUR-FU-10000965,Corporate,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",1
FUR-FU-10001185,Corporate,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",1
FUR-FU-10001935,Corporate,Furniture,Furnishings,3M Hangers With Command Adhesive,1
FUR-FU-10002088,Corporate,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,1
FUR-FU-10002240,Corporate,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,1
FUR-FU-10003773,Home Office,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1
FUR-FU-10003919,Consumer,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,1
FUR-FU-10004973,Consumer,Furniture,Furnishings,Flat Face Poster Frame,1
FUR-TA-10001857,Corporate,Furniture,Tables,Balt Solid Wood Rectangular Table,1
FUR-TA-10002903,Consumer,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1
FUR-TA-10003392,Home Office,Furniture,Tables,Global Adaptabilities Conference Tables,1
FUR-TA-10004175,Corporate,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",1
FUR-TA-10004256,Consumer,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1
OFF-AP-10000576,Consumer,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",1
OFF-AP-10000595,Home Office,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,1
OFF-AP-10002118,Consumer,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1
OFF-AP-10002670,Corporate,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,1
OFF-AP-10002867,Consumer,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,1
OFF-AP-10004052,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",1
OFF-AR-10000315,Consumer,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",1
OFF-AR-10000614,Home Office,Office Supplies,Art,Barrel Sharpener,1
OFF-AR-10000817,Corporate,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,1
OFF-AR-10000914,Corporate,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,1
OFF-AR-10001022,Consumer,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,1
OFF-AR-10001044,Consumer,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",1
OFF-AR-10001130,Home Office,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",1
OFF-AR-10001246,Consumer,Office Supplies,Art,Newell 317,1
OFF-AR-10001446,Consumer,Office Supplies,Art,Newell 309,1
OFF-AR-10001940,Consumer,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",1
OFF-AR-10002255,Consumer,Office Supplies,Art,Newell 346,1
OFF-AR-10002952,Consumer,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,1
OFF-AR-10003759,Consumer,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",1
OFF-AR-10004027,Consumer,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",1
OFF-AR-10004344,Corporate,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,1
OFF-BI-10000285,Corporate,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,1
OFF-BI-10000315,Corporate,Office Supplies,Binders,Poly Designer Cover & Back,1
OFF-BI-10000320,Home Office,Office Supplies,Binders,GBC Plastic Binding Combs,1
OFF-BI-10000404,Home Office,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1
OFF-BI-10000829,Corporate,Office Supplies,Binders,Avery Non-Stick Binders,1
OFF-BI-10001031,Consumer,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,1
OFF-BI-10001098,Consumer,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,1
OFF-BI-10001196,Consumer,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",1
OFF-BI-10001359,Consumer,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1
OFF-BI-10001721,Consumer,Office Supplies,Binders,Trimflex Flexible Post Binders,1
OFF-BI-10002049,Corporate,Office Supplies,Binders,UniKeep View Case Binders,1
OFF-BI-10002412,Home Office,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,1
OFF-BI-10003091,Corporate,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,1
OFF-BI-10003529,Corporate,Office Supplies,Binders,Avery Round Ring Poly Binders,1
OFF-BI-10003684,Consumer,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,1
OFF-BI-10004308,Consumer,Office Supplies,Binders,Avery Legal 4-Ring Binder,1
OFF-BI-10004465,Corporate,Office Supplies,Binders,Avery Durable Slant Ring Binders,1
OFF-BI-10004970,Corporate,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",1
OFF-EN-10001434,Consumer,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",1
OFF-EN-10001509,Consumer,Office Supplies,Envelopes,Poly String Tie Envelopes,1
OFF-EN-10002592,Consumer,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",1
OFF-EN-10002986,Corporate,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",1
OFF-EN-10003072,Corporate,Office Supplies,Envelopes,Peel & Seel Envelopes,1
OFF-EN-10004955,Consumer,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,1
OFF-FA-10001754,Corporate,Office Supplies,Fasteners,Stockwell Gold Paper Clips,1
OFF-FA-10002780,Corporate,Office Supplies,Fasteners,Staples,1
OFF-FA-10004076,Corporate,Office Supplies,Fasteners,Translucent Push Pins by OIC,1
OFF-LA-10000134,Consumer,Office Supplies,Labels,Avery 511,1
OFF-LA-10000634,Consumer,Office Supplies,Labels,Avery 509,1
OFF-LA-10001934,Consumer,Office Supplies,Labels,Avery 516,1
OFF-LA-10002945,Corporate,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",1
OFF-LA-10003766,Consumer,Office Supplies,Labels,Self-Adhesive Removable Labels,1
OFF-PA-10000143,Home Office,Office Supplies,Paper,Astroparche Fine Business Paper,1
OFF-PA-10000304,Corporate,Office Supplies,Paper,Xerox 1995,1
OFF-PA-10000357,Consumer,Office Supplies,Paper,Xerox 1888,1
OFF-PA-10000418,Home Office,Office Supplies,Paper,Xerox 189,1
OFF-PA-10000466,Consumer,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",1
OFF-PA-10000740,Consumer,Office Supplies,Paper,Xerox 1982,1
OFF-PA-10000809,Consumer,Office Supplies,Paper,Xerox 206,1
OFF-PA-10001534,Consumer,Office Supplies,Paper,Xerox 230,1
OFF-PA-10002464,Corporate,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),1
OFF-PA-10002606,Home Office,Office Supplies,Paper,Xerox 1928,1
OFF-PA-10002751,Consumer,Office Supplies,Paper,Xerox 1920,1
OFF-PA-10003395,Consumer,Office Supplies,Paper,Xerox 1941,1
OFF-PA-10004470,Corporate,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",1
OFF-ST-10000078,Corporate,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1
OFF-ST-10000107,Consumer,Office Supplies,Storage,Fellowes Super Stor/Drawer,1
OFF-ST-10000419,Corporate,Office Supplies,Storage,"Rogers Jumbo File, Granite",1
OFF-ST-10001325,Consumer,Office Supplies,Storage,Sterilite Officeware Hinged File Box,1
OFF-ST-10001328,Corporate,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",1
OFF-ST-10001809,Home Office,Office Supplies,Storage,Fellowes Officeware Wire Shelving,1
OFF-ST-10002214,Consumer,Office Supplies,Storage,X-Rack File for Hanging Folders,1
OFF-ST-10002756,Corporate,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1
OFF-ST-10003058,Consumer,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,1
OFF-ST-10003572,Corporate,Office Supplies,Storage,Portfile Personal File Boxes,1
OFF-ST-10003816,Home Office,Office Supplies,Storage,Fellowes High-Stak Drawer Files,1
OFF-SU-10001664,Home Office,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,1
OFF-SU-10002189,Consumer,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,1
TEC-AC-10000487,Consumer,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,1
TEC-AC-10000521,Consumer,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",1
TEC-AC-10000990,Corporate,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1
TEC-AC-10001552,Consumer,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,1
TEC-AC-10003027,Consumer,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,1
TEC-AC-10004633,Consumer,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",1
TEC-CO-10001046,Consumer,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1
TEC-MA-10000029,Home Office,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",1
TEC-MA-10001016,Consumer,Technology,Machines,Canon PC170 Desktop Personal Copier,1
TEC-MA-10001681,Consumer,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,1
TEC-PH-10000562,Consumer,Technology,Phones,Samsung Convoy 3,1
TEC-PH-10001530,Consumer,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1
TEC-PH-10001552,Corporate,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,1
TEC-PH-10001644,Consumer,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",1
TEC-PH-10002033,Consumer,Technology,Phones,Konftel 250 Conference phone - Charcoal black,1
TEC-PH-10002468,Home Office,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",1
TEC-PH-10002624,Home Office,Technology,Phones,Samsung Galaxy S4 Mini,1
TEC-PH-10003187,Corporate,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,1
TEC-PH-10003645,Consumer,Technology,Phones,Aastra 57i VoIP phone,1
TEC-PH-10003931,Consumer,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,1
TEC-PH-10004094,Home Office,Technology,Phones,Motorola L703CM,1
TEC-PH-10004348,Consumer,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,1
TEC-PH-10004924,Home Office,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",1
FUR-BO-10002268,Corporate,Furniture,Bookcases,Sauder Barrister Bookcases,1
FUR-BO-10002545,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1
FUR-BO-10003272,Consumer,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1
FUR-BO-10003450,Consumer,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",1
FUR-CH-10001714,Home Office,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",1
FUR-CH-10002304,Home Office,Furniture,Chairs,"Global Stack Chair without Arms, Black",1
FUR-CH-10002758,Consumer,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",1
FUR-FU-10000076,Home Office,Furniture,Furnishings,24-Hour Round Wall Clock,1
FUR-FU-10001037,Consumer,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",1
FUR-FU-10001940,Home Office,Furniture,Furnishings,Staple-based wall hangings,1
FUR-FU-10002045,Consumer,Furniture,Furnishings,"Executive Impressions 14""",1
FUR-FU-10002298,Consumer,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",1
FUR-FU-10003347,Corporate,Furniture,Furnishings,Coloredge Poster Frame,1
FUR-FU-10003489,Home Office,Furniture,Furnishings,Contemporary Borderless Frame,1
FUR-FU-10003799,Home Office,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",1
FUR-FU-10003930,Corporate,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,1
FUR-FU-10004071,Corporate,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1
FUR-FU-10004270,Consumer,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",1
FUR-FU-10004415,Consumer,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",1
FUR-FU-10004460,Corporate,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",1
FUR-FU-10004587,Consumer,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",1
FUR-TA-10001866,Corporate,Furniture,Tables,Bevis Round Conference Room Tables and Bases,1
FUR-TA-10001950,Corporate,Furniture,Tables,Balt Solid Wood Round Tables,1
FUR-TA-10003469,Consumer,Furniture,Tables,Balt Split Level Computer Training Table,1
FUR-TA-10004086,Corporate,Furniture,Tables,KI Adjustable-Height Table,1
FUR-TA-10004534,Consumer,Furniture,Tables,Bevis 44 x 96 Conference Tables,1
FUR-TA-10004575,Home Office,Furniture,Tables,Hon 5100 Series Wood Tables,1
FUR-TA-10004767,Consumer,Furniture,Tables,Safco Drafting Table,1
OFF-AP-10001469,Corporate,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,1
OFF-AP-10001492,Home Office,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",1
OFF-AP-10002222,Corporate,Office Supplies,Appliances,Staple holder,1
OFF-AP-10002684,Corporate,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1
OFF-AP-10002945,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1
OFF-AP-10004655,Consumer,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",1
OFF-AR-10000203,Consumer,Office Supplies,Art,Newell 336,1
OFF-AR-10000475,Corporate,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",1
OFF-AR-10000588,Consumer,Office Supplies,Art,Newell 345,1
OFF-AR-10001026,Consumer,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",1
OFF-AR-10001468,Consumer,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",1
OFF-AR-10001915,Corporate,Office Supplies,Art,Peel-Off China Markers,1
OFF-AR-10003829,Consumer,Office Supplies,Art,Newell 35,1
OFF-BI-10000138,Consumer,Office Supplies,Binders,Acco Translucent Poly Ring Binders,1
OFF-BI-10000591,Consumer,Office Supplies,Binders,Avery Binder Labels,1
OFF-BI-10001597,Consumer,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",1
OFF-BI-10003305,Consumer,Office Supplies,Binders,Avery Hanging File Binders,1
OFF-BI-10003527,Consumer,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1
OFF-BI-10003656,Home Office,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1
OFF-BI-10003676,Consumer,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",1
OFF-BI-10004781,Corporate,Office Supplies,Binders,GBC Wire Binding Strips,1
OFF-EN-10001141,Consumer,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",1
OFF-EN-10001749,Consumer,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,1
OFF-EN-10002230,Consumer,Office Supplies,Envelopes,Airmail Envelopes,1
OFF-EN-10003160,Home Office,Office Supplies,Envelopes,Pastel Pink Envelopes,1
OFF-EN-10004386,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",1
OFF-LA-10000262,Corporate,Office Supplies,Labels,Avery 494,1
OFF-LA-10000443,Consumer,Office Supplies,Labels,Avery 501,1
OFF-LA-10001297,Consumer,Office Supplies,Labels,Avery 473,1
OFF-PA-10000007,Consumer,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",1
OFF-PA-10000062,Corporate,Office Supplies,Paper,Green Bar Computer Printout Paper,1
OFF-PA-10000157,Home Office,Office Supplies,Paper,Xerox 191,1
OFF-PA-10000556,Consumer,Office Supplies,Paper,Xerox 208,1
OFF-PA-10000565,Home Office,Office Supplies,Paper,Easy-staple paper,1
OFF-PA-10000659,Consumer,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",1
OFF-PA-10000791,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",1
OFF-PA-10001790,Consumer,Office Supplies,Paper,Xerox 1910,1
OFF-PA-10001954,Consumer,Office Supplies,Paper,Xerox 1964,1
OFF-PA-10002552,Corporate,Office Supplies,Paper,Xerox 1958,1
OFF-PA-10002659,Consumer,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,1
OFF-PA-10002893,Consumer,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",1
OFF-PA-10003228,Corporate,Office Supplies,Paper,Xerox 1917,1
OFF-PA-10003848,Corporate,Office Supplies,Paper,Xerox 1997,1
OFF-PA-10003936,Consumer,Office Supplies,Paper,Xerox 1994,1
OFF-PA-10004359,Corporate,Office Supplies,Paper,Multicolor Computer Printout Paper,1
OFF-PA-10004569,Consumer,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",1
OFF-ST-10000532,Consumer,Office Supplies,Storage,Advantus Rolling Drawer Organizers,1
OFF-ST-10000877,Consumer,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,1
OFF-ST-10001522,Corporate,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",1
OFF-ST-10002974,Consumer,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",1
OFF-ST-10003306,Corporate,Office Supplies,Storage,Letter Size Cart,1
OFF-ST-10003455,Consumer,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",1
OFF-ST-10003641,Corporate,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,1
OFF-ST-10004340,Consumer,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",1
OFF-ST-10004835,Consumer,Office Supplies,Storage,Plastic Stacking Crates & Casters,1
OFF-ST-10004950,Home Office,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",1
OFF-SU-10000646,Corporate,Office Supplies,Supplies,Premier Automatic Letter Opener,1
OFF-SU-10002573,Home Office,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",1
TEC-AC-10000682,Consumer,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,1
TEC-AC-10000710,Consumer,Technology,Accessories,Maxell DVD-RAM Discs,1
TEC-AC-10000865,Corporate,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,1
TEC-AC-10002018,Consumer,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,1
TEC-AC-10002402,Home Office,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,1
TEC-AC-10004510,Consumer,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,1
TEC-AC-10004595,Consumer,Technology,Accessories,First Data TMFD35 PIN Pad,1
TEC-AC-10004666,Corporate,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1
TEC-AC-10004803,Consumer,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,1
TEC-AC-10004975,Consumer,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1
